case_id,stress_component,normalized_semispan,trim_stress_MPa
4,cbeam_maxabs_normal,0.830841391407064,1.92433229799518
4,cbeam_maxabs_normal,0.837973044433471,2.04973478029992
4,cbeam_maxabs_normal,0.845104697459879,1.82496676438213
4,cbeam_maxabs_normal,0.852236350486287,1.58820070517686
4,cbeam_maxabs_normal,0.859368003512694,1.80040262302257
4,cbeam_maxabs_normal,0.866499656539102,1.89691211142118
4,cbeam_maxabs_normal,0.873631309565509,1.77640788154464
4,cbeam_maxabs_normal,0.880762962591917,1.26522364972706
4,cbeam_maxabs_normal,0.887894615618324,1.80914182635329
4,cbeam_maxabs_normal,0.895026268644732,1.71940267911077
4,cbeam_maxabs_normal,0.90215792167114,1.42834711602832
4,cbeam_maxabs_normal,0.909289574697547,1.33082386273105
4,cbeam_maxabs_normal,0.916421227723955,1.61829719463569
4,cbeam_maxabs_normal,0.923552880750362,1.47215699846141
4,cbeam_maxabs_normal,0.93068453377677,0.968449657870749
4,cbeam_maxabs_normal,0.937816186803177,1.01336163335968
4,cbeam_maxabs_normal,0.944947839829585,1.21569101497542
4,cbeam_maxabs_normal,0.952079492855992,1.07489377963538
4,cbeam_maxabs_normal,0.9592111458824,0.810615360575946
4,cbeam_maxabs_normal,0.966342798908808,0.430115388333539
4,cbeam_maxabs_normal,0.973474451935215,0.676764822320665
4,cbeam_maxabs_normal,0.980606104961623,0.624901814293313
4,cbeam_maxabs_normal,0.98773775798803,0.304337162399043
4,cbeam_maxabs_normal,0.994869411014438,0.3814118167409
37,shell_von_mises,0.00356945284342078,39.4999959779275
37,shell_von_mises,0.010712338056253,18.982957284943
37,shell_von_mises,0.0178552232690853,19.2246223000534
37,shell_von_mises,0.0249981084819176,18.6468932331613
37,shell_von_mises,0.0321409936947498,19.1181304339141
37,shell_von_mises,0.0392838789075821,19.3384516628437
37,shell_von_mises,0.0464267641204143,18.9919819607025
37,shell_von_mises,0.0535696493332466,18.7421423324758
37,shell_von_mises,0.0607125345460788,18.7343531902016
37,shell_von_mises,0.0678554197589111,18.6093508391722
37,shell_von_mises,0.0749983049717434,18.1276021433195
37,shell_von_mises,0.0821411901845756,17.9624468180165
37,shell_von_mises,0.0892840753974079,17.4077615009615
37,shell_von_mises,0.0964269606102401,17.39058554972
37,shell_von_mises,0.103569845823072,17.2148710234211
37,shell_von_mises,0.110712731035905,17.1157665026757
37,shell_von_mises,0.117855616248737,17.1358900636851
37,shell_von_mises,0.124998501461569,16.8900004401136
37,shell_von_mises,0.132141386674401,16.7838994710671
37,shell_von_mises,0.139284271887234,16.8375363754287
37,shell_von_mises,0.146427157100066,16.6370733460262
37,shell_von_mises,0.153570042312898,16.5931857464669
37,shell_von_mises,0.16071292752573,16.550600812785
37,shell_von_mises,0.167855812738563,16.1642746763086
37,shell_von_mises,0.174998697951395,16.518633004879
37,shell_von_mises,0.182141583164227,16.4248471778612
37,shell_von_mises,0.18928446837706,16.1347707517739
37,shell_von_mises,0.196427353589892,16.0822897136327
37,shell_von_mises,0.203570238802724,16.3971775814873
37,shell_von_mises,0.210713124015556,15.8232414981792
37,shell_von_mises,0.217856009228389,16.1343673439822
37,shell_von_mises,0.224998894441221,15.8939818196429
37,shell_von_mises,0.232141779654053,15.8528888024098
37,shell_von_mises,0.239284664866885,15.7329024072771
37,shell_von_mises,0.246427550079718,15.8702990957777
37,shell_von_mises,0.25357043529255,15.4139455074064
37,shell_von_mises,0.260713320505382,15.6901951422491
37,shell_von_mises,0.267856205718214,15.4912000159825
37,shell_von_mises,0.274999090931047,15.0061950848307
37,shell_von_mises,0.282141976143879,14.9356362350264
37,shell_von_mises,0.289284861356711,14.6580662470314
37,shell_von_mises,0.296427746569543,14.5337431671551
37,shell_von_mises,0.303570631782376,14.2287247106038
37,shell_von_mises,0.310713516995208,14.1310200020933
37,shell_von_mises,0.31785640220804,13.9572743628407
37,shell_von_mises,0.324999287420872,13.7340174686878
37,shell_von_mises,0.332142172633705,13.6430026125129
37,shell_von_mises,0.339285057846537,13.7867105755974
37,shell_von_mises,0.346427943059369,13.6642447149304
37,shell_von_mises,0.353570828272201,12.9890420963394
37,shell_von_mises,0.360713713485034,12.7462691116929
37,shell_von_mises,0.367856598697866,12.7174367168056
37,shell_von_mises,0.374999483910698,12.5598316195329
37,shell_von_mises,0.382142369123531,12.536084977749
37,shell_von_mises,0.389285254336363,12.3450698514823
37,shell_von_mises,0.396428139549195,12.2686540488033
37,shell_von_mises,0.403571024762027,12.0750995756728
37,shell_von_mises,0.41071390997486,11.9632279703148
